,coef,std err,t,P>|t|,[0.025,0.975]
const,0.179,0.129,1.382,0.168,-0.076,0.434
mkt-rf,0.963,0.031,31.271,0.0,0.902,1.024
FX Factor,-0.0066,0.005,-1.374,0.171,-0.016,0.003
