,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.006,0.064,-0.092,0.926,-0.133,0.121
mkt-rf,0.9925,0.011,94.284,0.0,0.972,1.013
FX Factor,-2.748e-05,0.002,-0.013,0.989,-0.004,0.004
