,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0518,0.052,-0.999,0.319,-0.154,0.05
mkt-rf,1.0041,0.008,118.564,0.0,0.987,1.021
FX Factor,0.0017,0.002,1.033,0.303,-0.002,0.005
