,coef,std err,t,P>|t|,[0.025,0.975]
const,0.219,0.299,0.734,0.464,-0.369,0.807
mkt-rf,0.9812,0.026,37.507,0.0,0.93,1.033
FX Factor,-0.008,0.011,-0.762,0.447,-0.029,0.013
