,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0938,0.105,-0.895,0.372,-0.3,0.113
mkt-rf,1.0275,0.017,61.359,0.0,0.995,1.06
FX Factor,0.0043,0.004,1.038,0.3,-0.004,0.012
