,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.2241,0.259,-0.864,0.388,-0.735,0.287
mkt-rf,0.9536,0.023,41.966,0.0,0.909,0.998
FX Factor,0.0073,0.009,0.799,0.425,-0.011,0.025
