,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0816,0.106,-0.773,0.441,-0.29,0.127
mkt-rf,0.9765,0.017,56.539,0.0,0.942,1.011
FX Factor,0.0021,0.003,0.604,0.546,-0.005,0.009
