,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0672,0.101,-0.665,0.507,-0.266,0.132
mkt-rf,1.0045,0.024,41.804,0.0,0.957,1.052
FX Factor,0.0023,0.004,0.624,0.534,-0.005,0.01
