,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0609,0.144,0.422,0.673,-0.223,0.345
mkt-rf,0.985,0.013,77.966,0.0,0.96,1.01
FX Factor,-0.0024,0.005,-0.479,0.633,-0.012,0.008
