,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0082,0.056,0.148,0.883,-0.101,0.118
mkt-rf,0.998,0.009,109.69,0.0,0.98,1.016
FX Factor,-0.0003,0.002,-0.191,0.849,-0.004,0.003
