,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0247,0.074,-0.332,0.74,-0.171,0.122
mkt-rf,0.9916,0.018,56.156,0.0,0.957,1.026
FX Factor,0.0007,0.003,0.249,0.804,-0.005,0.006
