,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0227,0.064,-0.355,0.723,-0.148,0.103
mkt-rf,1.0047,0.01,96.283,0.0,0.984,1.025
FX Factor,0.0008,0.002,0.399,0.69,-0.003,0.005
