,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0975,0.14,-0.697,0.486,-0.373,0.178
mkt-rf,1.0002,0.033,30.064,0.0,0.935,1.066
FX Factor,0.0033,0.005,0.645,0.519,-0.007,0.013
