,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0017,0.101,0.017,0.986,-0.197,0.2
mkt-rf,0.9997,0.016,62.064,0.0,0.968,1.031
FX Factor,-7.309e-05,0.004,-0.018,0.985,-0.008,0.008
