,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1508,0.101,-1.498,0.136,-0.349,0.048
mkt-rf,1.0453,0.024,43.63,0.0,0.998,1.092
FX Factor,0.0057,0.004,1.546,0.123,-0.002,0.013
