,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0601,0.119,0.506,0.613,-0.174,0.294
mkt-rf,0.9878,0.01,94.898,0.0,0.967,1.008
FX Factor,-0.0024,0.004,-0.571,0.569,-0.011,0.006
