,coef,std err,t,P>|t|,[0.025,0.975]
const,0.043,0.062,0.695,0.488,-0.079,0.165
mkt-rf,0.9844,0.015,66.882,0.0,0.955,1.013
FX Factor,-0.0017,0.002,-0.752,0.453,-0.006,0.003
