,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.08,0.047,-1.697,0.091,-0.173,0.013
mkt-rf,1.0118,0.008,134.287,0.0,0.997,1.027
FX Factor,0.0032,0.002,1.707,0.089,-0.0,0.007
