,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.2238,0.132,-1.693,0.092,-0.484,0.037
mkt-rf,0.9795,0.012,84.54,0.0,0.957,1.002
FX Factor,0.0077,0.005,1.642,0.102,-0.002,0.017
