,Date,market,rf,SMB,HML,Open,High,Low,Close,Adj Close,Volume,return,Daily_Return,mkt-rf,ER,abnormal_returns,const,(mkt-rf),(SMB),(HML)
0,2019-07-24,-0.0010504911956241,0.006750000000000001,-0.0223547606062919,0.071122265271362,9.479999542236328,9.5,9.449999809265137,9.5,8.524506568908691,43400,0.0021097530305316634,0.002109919164983154,-0.007800491195624101,0.007970071091111485,0.005860151926128331,,,,
1,2019-07-25,0.0005166893518236,0.00674,0.1424325255229027,0.0515778478745566,9.479999542236328,9.510000228881836,9.479999542236328,9.510000228881836,8.533479690551758,86008,0.001052655671772204,0.0010526265151573622,-0.006223310648176401,0.009355429651062782,0.00830280313590542,-0.00776810852111391,-0.0551207880986643,-0.0011951820500772261,0.0028572939178996503
2,2019-07-26,-0.0045176706470294,0.0069,0.1441943646526901,-0.196937008768804,9.510000228881836,9.520000457763672,9.449999809265137,9.520000457763672,8.542452812194824,160182,0.0010515487530131996,0.0010515196576845742,-0.0114176706470294,0.009135142554497594,0.00808362289681302,-0.007785664442201029,-0.05658373822222135,-0.001147072922288904,0.0028801939824997674
3,2019-07-29,-0.0005738166734628,0.00695,-0.0351153715849261,0.0094775805806401,9.489999771118164,9.529999732971191,9.479999542236328,9.529999732971191,8.551424026489258,44582,0.0010503439838981316,0.0010501918467289428,-0.007523816673462799,0.0095247751405219,0.008474583293792958,-0.007781834279441023,-0.05645963092366982,-0.0011652404132520113,0.002878066418946051
4,2019-07-30,-0.0050368763292828,0.00695,-0.104760780543247,-0.1321294022059579,9.529999732971191,9.529999732971191,9.470000267028809,9.489999771118164,8.515531539916992,66243,-0.004197267888123692,-0.004197252581685018,-0.0119868763292828,0.009574457616965997,0.013771710198651015,-0.007767187523937524,-0.05656216261762856,-0.0012565144218513603,0.0028362773847876313
5,2019-07-31,-0.0006546842881721,0.0069,0.0335917842069464,-0.0224816261318719,9.489999771118164,9.489999771118164,9.390000343322754,9.489999771118164,8.515531539916992,322432,0.0,0.0,-0.0075546842881721,0.010106637707201452,0.010106637707201452,-0.007764429462057436,-0.05521532268119364,-0.0012654819811184466,0.0027641885167621516
6,2019-08-01,-0.0085052836262937,0.006999999999999999,0.0483849726067363,-0.1301681201697755,9.40999984741211,9.479999542236328,9.40999984741211,9.449999809265137,8.479640007019043,97469,-0.004214959201027918,-0.0042148317729440166,-0.015505283626293699,0.00922457980964172,0.013439411582585737,-0.007887494838701279,-0.0652416377320299,-0.000718956301576346,0.0032388123737645325
7,2019-08-02,-0.0170251786463065,0.006999999999999999,-0.0457561666734706,-0.307136606683719,9.329999923706056,9.43000030517578,9.329999923706056,9.43000030517578,8.46169376373291,164000,-0.002116349681800755,-0.00211639211939163,-0.0240251786463065,0.009550145769671926,0.011666537889063557,-0.007862209961590304,-0.06407216015058192,-0.0004977693338374724,0.0032091296597631176
8,2019-08-05,-0.0119091293944567,0.0068000000000000005,0.1112275894811173,-0.2999311623289139,9.350000381469728,9.399999618530272,9.329999923706056,9.329999923706056,8.37196159362793,83003,-0.010604493980221827,-0.010604516378219131,-0.0187091293944567,0.00918270703268606,0.01978722341090519,-0.007862365137149031,-0.06058476237403165,-0.00023114955938282147,0.00322405990612773
9,2019-08-06,-0.0027495949809492,0.0069,-0.1088388500305653,0.1124235625082555,9.220000267028809,9.300000190734863,9.220000267028809,9.300000190734863,8.34504222869873,75980,-0.0032154054894434486,-0.003215419066146752,-0.0096495949809492,0.009628098700447868,0.01284351776659462,-0.0078530087489039,-0.06218654888943134,-0.00023309955364298883,0.0033909320953310436
