,Date,market,rf,SMB,HML,Open,High,Low,Close,Adj Close,Volume,return,Daily_Return,mkt-rf,ER,abnormal_returns,const,(mkt-rf),(SMB),(HML)
0,2019-07-24,-0.0010504911956241,0.006750000000000001,-0.0223547606062919,0.071122265271362,20.149999618530277,20.200000762939453,20.049999237060547,20.049999237060547,17.79295539855957,832093,-0.0074258178323493495,-0.007425925088512142,-0.007800491195624101,0.005929455840013815,0.013355380928525958,,,,
1,2019-07-25,0.0005166893518236,0.00674,0.1424325255229027,0.0515778478745566,20.049999237060547,20.149999618530277,20.0,20.0,17.748586654663086,467336,-0.0024937276290827965,-0.0024936129441472943,-0.006223310648176401,0.01567034839127862,0.018163961335425916,-0.004664176692505079,0.4102408611759879,0.0361024337908923,0.009259933091203341
2,2019-07-26,-0.0045176706470294,0.0069,0.1441943646526901,-0.196937008768804,20.0,20.100000381469727,19.950000762939453,20.0,17.748586654663086,494502,0.0,0.0,-0.0114176706470294,0.005438395403911252,0.005438395403911252,-0.004527074145995443,0.42166573523191964,0.035726726706233794,0.009081095583542642
3,2019-07-29,-0.0005738166734628,0.00695,-0.0351153715849261,0.0094775805806401,20.100000381469727,20.350000381469727,19.950000762939453,20.299999237060547,18.01481437683105,1510161,0.014999961853027344,0.014999939282377639,-0.007523816673462799,0.013209435157092065,-0.0017905041252855736,-0.004267708719050747,0.4300698539320006,0.03449648680641612,0.008937024309282284
4,2019-07-30,-0.0050368763292828,0.00695,-0.104760780543247,-0.1321294022059579,20.299999237060547,20.399999618530277,20.200000762939453,20.350000381469727,18.05918502807617,1013553,0.0024631106546001962,0.002463009072254607,-0.0119868763292828,0.005155779723768052,0.0026927706515134445,-0.004339784385431574,0.4305744052755061,0.03494563986229102,0.009142665243457774
5,2019-07-31,-0.0006546842881721,0.0069,0.0335917842069464,-0.0224816261318719,20.399999618530277,21.0,20.350000381469727,20.700000762939453,18.36978530883789,2263963,0.017199035622054798,0.01719901979401839,-0.0075546842881721,0.0031728085236292503,-0.014026211270389138,-0.004350442223712055,0.42536988019364896,0.03498029274558186,0.00942123459057288
6,2019-08-01,-0.0085052836262937,0.006999999999999999,0.0483849726067363,-0.1301681201697755,20.799999237060547,20.799999237060547,20.399999618530277,20.399999618530277,18.10355758666992,985049,-0.014492808374494898,-0.014492696441035013,-0.015505283626293699,0.003951686788668731,0.018444383229703744,-0.004311092327730578,0.42857577339519304,0.03480554230620009,0.009269474608092809
7,2019-08-02,-0.0170251786463065,0.006999999999999999,-0.0457561666734706,-0.307136606683719,20.25,20.299999237060547,19.950000762939453,20.0,17.748586654663086,1233801,-0.01960782480441495,-0.019607799754684963,-0.0240251786463065,0.01160132906972772,0.031209128824412683,-0.0041922730693475865,0.43407140852576476,0.035844949037558374,0.009129988936520674
8,2019-08-05,-0.0119091293944567,0.0068000000000000005,0.1112275894811173,-0.2999311623289139,20.100000381469727,20.200000762939453,19.799999237060547,19.799999237060547,17.57110023498535,820142,-0.010000038146972656,-0.010000031164797196,-0.0187091293944567,0.00827912912078226,0.01827916028557946,-0.004192601979706747,0.4414633023561918,0.03641007673222903,0.009161635110275582
9,2019-08-06,-0.0027495949809492,0.0069,-0.1088388500305653,0.1124235625082555,19.5,19.799999237060547,19.200000762939453,19.799999237060547,17.57110023498535,940278,0.0,0.0,-0.0096495949809492,0.0018539556718906367,0.0018539556718906367,-0.004182399287763225,0.43971663110359527,0.036407950357157284,0.00934360121683058
10,2019-08-07,-0.0008244847158421,0.006750000000000001,0.0066907187882801,0.0669654325880532,19.899999618530277,20.100000381469727,19.850000381469727,19.899999618530277,17.65984344482422,646597,0.00505052451126116,0.005050520949289927,-0.007574484715842101,0.013207437805569404,0.008156916856279476,-0.004208796178175887,0.43790193246229203,0.03658837496539796,0.009411818988811329
