,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0057,0.181,0.031,0.975,-0.352,0.363
mkt-rf,1.0187,0.016,64.052,0.0,0.987,1.05
FX Factor,0.0001,0.006,0.017,0.987,-0.013,0.013
