,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0125,0.055,0.227,0.821,-0.096,0.121
mkt-rf,1.005,0.009,111.432,0.0,0.987,1.023
FX Factor,-0.0003,0.002,-0.172,0.864,-0.004,0.003
