,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0159,0.068,-0.232,0.816,-0.15,0.119
mkt-rf,0.9991,0.016,61.571,0.0,0.967,1.031
FX Factor,0.0005,0.003,0.207,0.836,-0.004,0.005
