,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0787,0.139,-0.566,0.572,-0.353,0.195
mkt-rf,0.9955,0.023,43.762,0.0,0.951,1.04
FX Factor,0.0025,0.004,0.547,0.585,-0.006,0.011
