,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.048,0.065,-0.737,0.462,-0.176,0.08
mkt-rf,1.0123,0.01,97.271,0.0,0.992,1.033
FX Factor,0.0021,0.003,0.817,0.415,-0.003,0.007
