,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0337,0.132,-0.256,0.798,-0.293,0.226
mkt-rf,0.9908,0.012,85.778,0.0,0.968,1.014
FX Factor,0.0011,0.005,0.231,0.818,-0.008,0.01
