,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0522,0.063,-0.829,0.408,-0.176,0.072
mkt-rf,0.9918,0.01,96.329,0.0,0.971,1.012
FX Factor,0.0015,0.002,0.732,0.465,-0.003,0.005
