,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0501,0.309,-0.162,0.871,-0.66,0.559
mkt-rf,0.9821,0.027,36.216,0.0,0.929,1.035
FX Factor,0.0015,0.011,0.134,0.893,-0.02,0.023
