,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0935,0.099,-0.94,0.348,-0.289,0.102
mkt-rf,1.009,0.016,62.087,0.0,0.977,1.041
FX Factor,0.0032,0.003,1.011,0.313,-0.003,0.01
