,coef,std err,t,P>|t|,[0.025,0.975]
const,0.033,0.09,0.368,0.714,-0.144,0.21
mkt-rf,0.9921,0.015,67.523,0.0,0.963,1.021
FX Factor,-0.0012,0.003,-0.431,0.667,-0.007,0.004
