,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0907,0.064,-1.427,0.155,-0.216,0.034
mkt-rf,1.0142,0.01,99.845,0.0,0.994,1.034
FX Factor,0.0036,0.003,1.434,0.153,-0.001,0.009
