,coef,std err,t,P>|t|,[0.025,0.975]
const,0.3076,0.197,1.558,0.121,-0.081,0.697
mkt-rf,1.0004,0.017,57.82,0.0,0.966,1.035
FX Factor,-0.011,0.007,-1.573,0.117,-0.025,0.003
