,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0592,0.075,-0.789,0.431,-0.207,0.089
mkt-rf,1.0117,0.012,84.367,0.0,0.988,1.035
FX Factor,0.0025,0.003,0.833,0.405,-0.003,0.008
