,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.2386,0.142,-1.68,0.094,-0.518,0.041
mkt-rf,0.9911,0.023,42.699,0.0,0.945,1.037
FX Factor,0.0076,0.005,1.66,0.098,-0.001,0.017
