,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1041,0.104,1.004,0.316,-0.1,0.308
mkt-rf,0.9885,0.017,59.657,0.0,0.956,1.021
FX Factor,-0.0039,0.004,-0.946,0.345,-0.012,0.004
