,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0314,0.095,-0.33,0.742,-0.219,0.156
mkt-rf,0.992,0.023,43.834,0.0,0.947,1.037
FX Factor,0.0009,0.004,0.255,0.799,-0.006,0.008
