,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0275,0.223,0.123,0.902,-0.412,0.467
mkt-rf,0.9925,0.02,50.725,0.0,0.954,1.031
FX Factor,-0.0011,0.008,-0.144,0.886,-0.017,0.014
