,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0681,0.105,0.648,0.518,-0.139,0.275
mkt-rf,1.0033,0.017,58.381,0.0,0.969,1.037
FX Factor,-0.0021,0.003,-0.613,0.54,-0.009,0.005
