,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1958,0.115,-1.703,0.09,-0.422,0.031
mkt-rf,1.0555,0.027,38.594,0.0,1.002,1.109
FX Factor,0.0074,0.004,1.751,0.081,-0.001,0.016
