,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0588,0.063,-0.932,0.352,-0.183,0.065
mkt-rf,1.0078,0.01,100.043,0.0,0.988,1.028
FX Factor,0.0023,0.002,0.92,0.358,-0.003,0.007
