,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0403,0.104,-0.388,0.698,-0.245,0.165
mkt-rf,1.0148,0.025,41.009,0.0,0.966,1.064
FX Factor,0.0016,0.004,0.412,0.681,-0.006,0.009
