,Date,Individual Return,Weighted Return,FX Factor,risk-free,mkt-rf,risk premium,const,[mkt-rf],FX factor
1,2019-01-03,0.0,-0.006459998370716091,30.905,0.842,-0.8484599983707161,-0.842,0.0026224428090810825,1.0015263231601785,-4.156805684427459e-05
2,2019-01-04,-0.015872975826222574,-0.011578728833594454,30.787,0.85,-0.8615787288335944,-0.8658729758262226,0.0026224428090810825,1.0015263231601785,-4.156805684427459e-05
3,2019-01-07,0.03225808436366903,0.02214653053959892,30.805,0.87,-0.8478534694604011,-0.8377419156363309,0.0026224428090810825,1.0015263231601785,-4.156805684427459e-05
4,2019-01-08,0.0026041268267581134,-0.002784083486050082,30.838,0.88,-0.8827840834860501,-0.8773958731732419,0.0026224428090810825,1.0015263231601785,-4.156805684427459e-05
5,2019-01-09,0.002597362964184253,0.018268222016136537,30.783,0.88,-0.8617317779838635,-0.8774026370358158,0.0026224428090810825,1.0015263231601785,-4.156805684427459e-05
6,2019-01-10,0.0,-0.001809260683056535,30.787,0.88,-0.8818092606830565,-0.88,0.0026224428090810825,1.0015263231601785,-4.156805684427459e-05
7,2019-01-11,0.007772100093707153,0.003982223404551455,30.796,0.88,-0.8760177765954485,-0.8722278999062929,0.0026224428090810825,1.0015263231601785,-4.156805684427459e-05
8,2019-01-14,-0.01799487751880332,-0.00524424268028445,30.835,0.86,-0.8652442426802844,-0.8779948775188033,0.0026224428090810825,1.0015263231601785,-4.156805684427459e-05
9,2019-01-15,0.02356014903682391,0.010076029926718189,30.826,0.875,-0.8649239700732818,-0.8514398509631761,0.0026224428090810825,1.0015263231601785,-4.156805684427459e-05
10,2019-01-16,0.020460436904807203,-0.004306577230133057,30.797,0.875,-0.8793065772301331,-0.8545395630951927,0.0026224428090810825,1.0015263231601785,-4.156805684427459e-05
11,2019-01-17,-0.027568978615324223,0.0025953824816034032,30.824,0.875,-0.8724046175183966,-0.9025689786153243,0.0026224428090810825,1.0015263231601785,-4.156805684427459e-05
12,2019-01-18,0.0,0.004791956177568224,30.864,0.875,-0.8702080438224318,-0.875,0.0026224428090810825,1.0015263231601785,-4.156805684427459e-05
13,2019-01-21,-0.007731939251534752,0.00542298670836594,30.885,0.875,-0.8695770132916341,-0.8827319392515347,0.0026224428090810825,1.0015263231601785,-4.156805684427459e-05
14,2019-01-22,-0.012987012987012988,0.0005318589011711339,30.889,0.875,-0.8744681410988289,-0.887987012987013,0.0026224428090810825,1.0015263231601785,-4.156805684427459e-05
