,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0308,0.079,-0.39,0.697,-0.186,0.125
mkt-rf,1.003,0.019,53.373,0.0,0.966,1.04
FX Factor,0.001,0.003,0.355,0.723,-0.005,0.007
