,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.2017,0.153,-1.321,0.188,-0.503,0.099
mkt-rf,0.9435,0.025,37.8,0.0,0.894,0.993
FX Factor,0.0053,0.005,1.073,0.284,-0.004,0.015
