,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.003,0.079,-0.038,0.97,-0.159,0.153
mkt-rf,1.0012,0.013,78.952,0.0,0.976,1.026
FX Factor,0.0001,0.003,0.045,0.964,-0.006,0.006
