,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0032,0.145,-0.022,0.982,-0.289,0.282
mkt-rf,0.9816,0.013,77.26,0.0,0.957,1.007
FX Factor,-0.0002,0.005,-0.037,0.971,-0.01,0.01
