,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0213,0.047,-0.453,0.651,-0.114,0.071
mkt-rf,1.0026,0.007,133.699,0.0,0.988,1.017
FX Factor,0.0008,0.002,0.45,0.653,-0.003,0.004
