,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0149,0.049,-0.305,0.76,-0.111,0.081
mkt-rf,0.9951,0.008,124.504,0.0,0.979,1.011
FX Factor,0.0003,0.002,0.216,0.829,-0.003,0.003
