,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0221,0.086,-0.257,0.797,-0.192,0.147
mkt-rf,1.0052,0.014,73.134,0.0,0.978,1.032
FX Factor,0.001,0.003,0.296,0.767,-0.006,0.008
