,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0534,0.095,-0.565,0.572,-0.24,0.133
mkt-rf,1.008,0.015,66.717,0.0,0.978,1.038
FX Factor,0.0022,0.004,0.577,0.564,-0.005,0.01
