,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.2518,0.125,-2.019,0.045,-0.498,-0.006
mkt-rf,1.0774,0.03,36.31,0.0,1.019,1.136
FX Factor,0.0096,0.005,2.087,0.038,0.001,0.019
