,coef,std err,t,P>|t|,[0.025,0.975]
const,0.3301,0.096,3.421,0.001,0.14,0.52
mkt-rf,1.0157,0.016,64.396,0.0,0.985,1.047
FX Factor,-0.0103,0.003,-3.305,0.001,-0.016,-0.004
