,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0218,0.053,-0.413,0.68,-0.126,0.082
mkt-rf,0.9985,0.013,79.436,0.0,0.974,1.023
FX Factor,0.0007,0.002,0.35,0.726,-0.003,0.005
