,coef,std err,t,P>|t|,[0.025,0.975]
const,0.2052,0.267,0.767,0.444,-0.322,0.732
mkt-rf,1.0235,0.023,43.669,0.0,0.977,1.07
FX Factor,-0.007,0.009,-0.741,0.459,-0.026,0.012
