,coef,std err,t,P>|t|,[0.025,0.975]
const,0.043,0.144,0.299,0.765,-0.24,0.326
mkt-rf,0.9876,0.013,78.424,0.0,0.963,1.012
FX Factor,-0.0018,0.005,-0.356,0.722,-0.012,0.008
