,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0476,0.116,-0.41,0.682,-0.276,0.181
mkt-rf,0.9881,0.028,35.788,0.0,0.934,1.042
FX Factor,0.0014,0.004,0.336,0.738,-0.007,0.01
