,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.146,0.194,-0.754,0.452,-0.528,0.236
mkt-rf,0.9846,0.017,57.985,0.0,0.951,1.018
FX Factor,0.005,0.007,0.727,0.468,-0.009,0.018
