,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0036,0.061,-0.059,0.953,-0.124,0.117
mkt-rf,0.9896,0.01,98.915,0.0,0.97,1.009
FX Factor,-0.0001,0.002,-0.059,0.953,-0.004,0.004
