,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0379,0.065,-0.584,0.56,-0.165,0.09
mkt-rf,1.0009,0.015,64.934,0.0,0.971,1.031
FX Factor,0.0013,0.002,0.53,0.596,-0.003,0.006
