,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0216,0.052,-0.417,0.677,-0.123,0.08
mkt-rf,1.0039,0.008,118.751,0.0,0.987,1.021
FX Factor,0.0007,0.002,0.446,0.656,-0.003,0.004
