,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0402,0.097,-0.415,0.679,-0.231,0.151
mkt-rf,1.0033,0.015,64.774,0.0,0.973,1.034
FX Factor,0.0014,0.004,0.375,0.708,-0.006,0.009
