,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0927,0.304,-0.305,0.76,-0.691,0.506
mkt-rf,0.9587,0.027,36.015,0.0,0.906,1.011
FX Factor,0.0026,0.011,0.245,0.807,-0.019,0.024
