,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0429,0.094,0.457,0.648,-0.142,0.228
mkt-rf,0.9933,0.015,66.248,0.0,0.964,1.023
FX Factor,-0.0017,0.004,-0.464,0.643,-0.009,0.006
